huesped_id,habitacion_id,fecha_entrada,fecha_salida,promocion_id,canal_id,empleado_checkin,empleado_checkout
439,42,2025-04-18,2025-04-23,NULL,3,1,2
506,43,2025-04-18,2025-04-23,NULL,5,1,2
2100,45,2025-04-18,2025-04-23,2,3,1,2
2402,51,2025-04-18,2025-04-22,2,5,1,2
1289,65,2025-04-18,2025-04-21,1,5,1,2
2790,76,2025-04-18,2025-04-22,NULL,3,1,2
367,77,2025-04-18,2025-04-19,2,5,1,2
2911,78,2025-04-18,2025-04-22,1,2,1,2
2281,85,2025-04-18,2025-04-20,2,2,1,2
2136,89,2025-04-18,2025-04-20,NULL,2,1,2
619,90,2025-04-18,2025-04-19,NULL,5,1,2
644,94,2025-04-18,2025-04-22,2,2,1,2
203,97,2025-04-18,2025-04-23,2,5,1,2
688,98,2025-04-18,2025-04-20,NULL,1,1,2
62,99,2025-04-18,2025-04-19,NULL,2,1,2
67,100,2025-04-18,2025-04-19,NULL,5,1,2
1555,5,2025-04-19,2025-04-23,NULL,1,1,2
2751,8,2025-04-19,2025-04-24,2,4,1,2
343,13,2025-04-19,2025-04-24,1,2,1,2
1183,15,2025-04-19,2025-04-20,NULL,2,1,2
2662,20,2025-04-19,2025-04-22,NULL,1,1,2
1977,21,2025-04-19,2025-04-20,1,4,1,2
799,30,2025-04-19,2025-04-21,1,3,1,2
1296,31,2025-04-19,2025-04-24,2,1,1,2
70,32,2025-04-19,2025-04-21,1,4,1,2
1350,37,2025-04-19,2025-04-22,2,5,1,2
1358,38,2025-04-19,2025-04-20,NULL,1,1,2
1729,39,2025-04-19,2025-04-23,1,1,1,2
1520,41,2025-04-19,2025-04-23,1,1,1,2
2219,57,2025-04-19,2025-04-23,1,1,1,2
1102,58,2025-04-19,2025-04-24,2,4,1,2
62,59,2025-04-19,2025-04-24,1,5,1,2
829,62,2025-04-19,2025-04-24,1,5,1,2
2973,63,2025-04-19,2025-04-24,2,5,1,2
1591,67,2025-04-19,2025-04-21,2,4,1,2
1776,70,2025-04-19,2025-04-24,2,5,1,2
485,71,2025-04-19,2025-04-24,1,5,1,2
2517,75,2025-04-19,2025-04-23,NULL,3,1,2
1757,77,2025-04-19,2025-04-24,NULL,3,1,2
2333,79,2025-04-19,2025-04-20,1,4,1,2
970,80,2025-04-19,2025-04-24,NULL,1,1,2
1862,86,2025-04-19,2025-04-22,2,5,1,2
1558,87,2025-04-19,2025-04-21,NULL,3,1,2
2342,90,2025-04-19,2025-04-20,1,2,1,2
1288,95,2025-04-19,2025-04-24,NULL,4,1,2
2893,99,2025-04-19,2025-04-22,NULL,2,1,2
2467,100,2025-04-19,2025-04-23,NULL,1,1,2
593,2,2025-04-20,2025-04-25,1,1,1,2
1650,6,2025-04-20,2025-04-25,NULL,4,1,2
578,10,2025-04-20,2025-04-22,2,4,1,2
305,11,2025-04-20,2025-04-25,1,1,1,2
1092,19,2025-04-20,2025-04-23,NULL,1,1,2
1528,22,2025-04-20,2025-04-23,1,1,1,2
518,23,2025-04-20,2025-04-25,NULL,5,1,2
2036,25,2025-04-20,2025-04-23,NULL,5,1,2
260,26,2025-04-20,2025-04-21,2,4,1,2
1680,27,2025-04-20,2025-04-23,1,1,1,2
558,29,2025-04-20,2025-04-22,1,4,1,2
2503,38,2025-04-20,2025-04-25,1,3,1,2
1989,44,2025-04-20,2025-04-21,2,5,1,2
2938,46,2025-04-20,2025-04-23,1,2,1,2
297,47,2025-04-20,2025-04-24,1,5,1,2
270,50,2025-04-20,2025-04-24,NULL,3,1,2
375,54,2025-04-20,2025-04-21,NULL,5,1,2
2501,55,2025-04-20,2025-04-21,NULL,4,1,2
1291,61,2025-04-20,2025-04-21,NULL,4,1,2
1486,66,2025-04-20,2025-04-21,NULL,4,1,2
558,69,2025-04-20,2025-04-25,NULL,1,1,2
1763,72,2025-04-20,2025-04-21,2,3,1,2
1982,73,2025-04-20,2025-04-21,1,1,1,2
2302,81,2025-04-20,2025-04-23,2,3,1,2
2646,82,2025-04-20,2025-04-22,NULL,5,1,2
2430,85,2025-04-20,2025-04-24,2,5,1,2
1412,88,2025-04-20,2025-04-24,NULL,5,1,2
474,89,2025-04-20,2025-04-24,1,1,1,2
1943,92,2025-04-20,2025-04-22,NULL,3,1,2
146,98,2025-04-20,2025-04-21,1,3,1,2
2300,3,2025-04-21,2025-04-24,2,5,1,2
282,4,2025-04-21,2025-04-23,1,3,1,2
1794,7,2025-04-21,2025-04-24,1,5,1,2
1724,14,2025-04-21,2025-04-23,2,1,1,2
2236,15,2025-04-21,2025-04-24,1,1,1,2
2245,18,2025-04-21,2025-04-26,NULL,3,1,2
1244,28,2025-04-21,2025-04-26,NULL,3,1,2
1663,32,2025-04-21,2025-04-24,NULL,5,1,2
218,35,2025-04-21,2025-04-24,1,4,1,2
2540,48,2025-04-21,2025-04-25,1,3,1,2
654,49,2025-04-21,2025-04-25,NULL,5,1,2
2434,52,2025-04-21,2025-04-22,NULL,5,1,2
2021,60,2025-04-21,2025-04-22,2,3,1,2
417,65,2025-04-21,2025-04-26,NULL,1,1,2
1589,68,2025-04-21,2025-04-26,NULL,5,1,2
1209,73,2025-04-21,2025-04-24,2,4,1,2
2813,74,2025-04-21,2025-04-22,2,2,1,2
1664,79,2025-04-21,2025-04-22,2,5,1,2
1291,87,2025-04-21,2025-04-23,1,1,1,2
339,90,2025-04-21,2025-04-22,2,2,1,2
2318,91,2025-04-21,2025-04-24,1,1,1,2
2866,93,2025-04-21,2025-04-25,NULL,1,1,2
879,98,2025-04-21,2025-04-24,2,2,1,2
1064,9,2025-04-22,2025-04-27,1,5,1,2
1158,10,2025-04-22,2025-04-26,NULL,4,1,2
2885,12,2025-04-22,2025-04-26,NULL,2,1,2
203,17,2025-04-22,2025-04-27,1,5,1,2
945,20,2025-04-22,2025-04-23,2,1,1,2
1180,21,2025-04-22,2025-04-26,2,5,1,2
2955,26,2025-04-22,2025-04-25,NULL,2,1,2
486,29,2025-04-22,2025-04-27,NULL,3,1,2
879,30,2025-04-22,2025-04-23,1,1,1,2
264,33,2025-04-22,2025-04-25,NULL,5,1,2
385,34,2025-04-22,2025-04-27,NULL,3,1,2
2235,37,2025-04-22,2025-04-24,1,3,1,2
2810,44,2025-04-22,2025-04-25,2,3,1,2
1589,51,2025-04-22,2025-04-25,NULL,1,1,2
2333,52,2025-04-22,2025-04-26,2,1,1,2
2340,53,2025-04-22,2025-04-26,1,5,1,2
1585,54,2025-04-22,2025-04-27,2,4,1,2
2849,55,2025-04-22,2025-04-23,NULL,4,1,2
2936,56,2025-04-22,2025-04-24,NULL,2,1,2
1257,60,2025-04-22,2025-04-25,2,3,1,2
2011,64,2025-04-22,2025-04-26,1,4,1,2
893,72,2025-04-22,2025-04-23,NULL,3,1,2
1555,76,2025-04-22,2025-04-24,1,3,1,2
753,78,2025-04-22,2025-04-26,1,1,1,2
753,79,2025-04-22,2025-04-25,2,1,1,2
2878,82,2025-04-22,2025-04-27,NULL,2,1,2
286,84,2025-04-22,2025-04-23,NULL,1,1,2
2773,86,2025-04-22,2025-04-26,NULL,3,1,2
2277,90,2025-04-22,2025-04-27,1,5,1,2
621,92,2025-04-22,2025-04-23,NULL,1,1,2
901,94,2025-04-22,2025-04-26,NULL,5,1,2
1870,99,2025-04-22,2025-04-25,1,5,1,2
1848,1,2025-04-23,2025-04-28,1,5,1,2
2432,5,2025-04-23,2025-04-28,1,3,1,2
946,14,2025-04-23,2025-04-24,NULL,4,1,2
35,16,2025-04-23,2025-04-25,2,2,1,2
2133,19,2025-04-23,2025-04-26,NULL,1,1,2
102,20,2025-04-23,2025-04-27,2,5,1,2
470,22,2025-04-23,2025-04-27,NULL,3,1,2
26,25,2025-04-23,2025-04-28,NULL,2,1,2
406,27,2025-04-23,2025-04-25,2,5,1,2
2149,36,2025-04-23,2025-04-26,NULL,5,1,2
2961,39,2025-04-23,2025-04-27,NULL,3,1,2
436,40,2025-04-23,2025-04-27,NULL,5,1,2
1522,41,2025-04-23,2025-04-28,1,5,1,2
1282,42,2025-04-23,2025-04-28,2,4,1,2
686,43,2025-04-23,2025-04-27,2,1,1,2
183,45,2025-04-23,2025-04-28,2,1,1,2
885,61,2025-04-23,2025-04-28,NULL,5,1,2
2083,67,2025-04-23,2025-04-25,2,4,1,2
219,75,2025-04-23,2025-04-26,2,1,1,2
666,83,2025-04-23,2025-04-27,NULL,1,1,2
2520,84,2025-04-23,2025-04-25,1,5,1,2
555,87,2025-04-23,2025-04-25,2,2,1,2
1137,92,2025-04-23,2025-04-24,1,4,1,2
2150,97,2025-04-23,2025-04-25,2,1,1,2
2365,100,2025-04-23,2025-04-26,2,2,1,2
523,4,2025-04-24,2025-04-25,NULL,2,1,2
898,8,2025-04-24,2025-04-26,NULL,2,1,2
2849,14,2025-04-24,2025-04-26,NULL,2,1,2
170,15,2025-04-24,2025-04-26,NULL,5,1,2
193,24,2025-04-24,2025-04-27,1,3,1,2
2795,30,2025-04-24,2025-04-25,NULL,3,1,2
1872,32,2025-04-24,2025-04-28,1,3,1,2
394,35,2025-04-24,2025-04-29,2,5,1,2
2801,37,2025-04-24,2025-04-25,NULL,2,1,2
1924,47,2025-04-24,2025-04-25,1,4,1,2
2385,55,2025-04-24,2025-04-26,2,5,1,2
1080,56,2025-04-24,2025-04-25,NULL,5,1,2
1606,58,2025-04-24,2025-04-28,NULL,2,1,2
486,59,2025-04-24,2025-04-26,1,4,1,2
1503,62,2025-04-24,2025-04-25,1,5,1,2
1887,70,2025-04-24,2025-04-28,NULL,4,1,2
627,71,2025-04-24,2025-04-28,NULL,5,1,2
1483,72,2025-04-24,2025-04-28,1,1,1,2
1044,73,2025-04-24,2025-04-27,1,1,1,2
1604,74,2025-04-24,2025-04-28,NULL,3,1,2
2938,76,2025-04-24,2025-04-26,NULL,5,1,2
1239,77,2025-04-24,2025-04-25,2,5,1,2
778,80,2025-04-24,2025-04-28,NULL,2,1,2
482,81,2025-04-24,2025-04-28,NULL,3,1,2
2726,88,2025-04-24,2025-04-28,NULL,3,1,2
1092,91,2025-04-24,2025-04-27,2,2,1,2
2103,92,2025-04-24,2025-04-29,2,1,1,2
2434,95,2025-04-24,2025-04-28,2,5,1,2
1670,96,2025-04-24,2025-04-29,NULL,2,1,2
2797,4,2025-04-25,2025-04-30,1,3,1,2
1388,6,2025-04-25,2025-04-30,NULL,2,1,2
765,13,2025-04-25,2025-04-29,1,1,1,2
922,16,2025-04-25,2025-04-27,NULL,3,1,2
318,27,2025-04-25,2025-04-27,NULL,3,1,2
115,31,2025-04-25,2025-04-29,1,3,1,2
2981,33,2025-04-25,2025-04-29,1,5,1,2
1356,37,2025-04-25,2025-04-29,1,4,1,2
2957,38,2025-04-25,2025-04-28,2,3,1,2
1789,46,2025-04-25,2025-04-27,1,5,1,2
1610,47,2025-04-25,2025-04-28,1,5,1,2
1765,49,2025-04-25,2025-04-26,NULL,3,1,2
1406,50,2025-04-25,2025-04-27,1,3,1,2
2346,51,2025-04-25,2025-04-26,1,5,1,2
1400,57,2025-04-25,2025-04-26,NULL,4,1,2
1521,60,2025-04-25,2025-04-28,2,4,1,2
745,62,2025-04-25,2025-04-29,NULL,2,1,2
560,63,2025-04-25,2025-04-28,NULL,3,1,2
1089,67,2025-04-25,2025-04-26,NULL,4,1,2
216,69,2025-04-25,2025-04-28,2,3,1,2
801,77,2025-04-25,2025-04-30,NULL,2,1,2
1266,85,2025-04-25,2025-04-28,NULL,1,1,2
902,87,2025-04-25,2025-04-29,2,4,1,2
123,89,2025-04-25,2025-04-26,2,1,1,2
1460,93,2025-04-25,2025-04-30,NULL,2,1,2
1830,98,2025-04-25,2025-04-30,NULL,5,1,2
857,99,2025-04-25,2025-04-27,1,3,1,2
1887,3,2025-04-26,2025-05-01,1,3,1,2
200,8,2025-04-26,2025-04-30,NULL,4,1,2
2655,10,2025-04-26,2025-04-28,2,1,1,2
1399,11,2025-04-26,2025-04-30,2,2,1,2
1896,12,2025-04-26,2025-04-30,1,2,1,2
2794,14,2025-04-26,2025-04-30,1,4,1,2
14,15,2025-04-26,2025-04-30,NULL,3,1,2
2578,19,2025-04-26,2025-04-27,2,3,1,2
1334,28,2025-04-26,2025-04-29,2,5,1,2
149,30,2025-04-26,2025-04-27,NULL,2,1,2
2988,36,2025-04-26,2025-04-28,NULL,1,1,2
1897,44,2025-04-26,2025-04-29,2,2,1,2
2475,48,2025-04-26,2025-04-27,1,2,1,2
892,51,2025-04-26,2025-04-27,1,5,1,2
674,53,2025-04-26,2025-04-30,NULL,2,1,2
2550,55,2025-04-26,2025-04-30,1,3,1,2
721,57,2025-04-26,2025-04-30,2,1,1,2
2358,59,2025-04-26,2025-04-28,2,4,1,2
2521,65,2025-04-26,2025-04-29,1,2,1,2
2622,67,2025-04-26,2025-04-28,2,4,1,2
779,68,2025-04-26,2025-05-01,2,5,1,2
1177,75,2025-04-26,2025-04-27,1,4,1,2
1451,76,2025-04-26,2025-04-28,NULL,2,1,2
357,78,2025-04-26,2025-04-30,2,3,1,2
201,84,2025-04-26,2025-04-27,2,4,1,2
1594,86,2025-04-26,2025-04-28,2,4,1,2
649,94,2025-04-26,2025-05-01,NULL,4,1,2
2013,97,2025-04-26,2025-04-27,NULL,2,1,2
2642,100,2025-04-26,2025-04-29,2,2,1,2
2590,7,2025-04-27,2025-05-02,NULL,1,1,2
2898,16,2025-04-27,2025-05-01,1,5,1,2
1813,19,2025-04-27,2025-04-30,1,2,1,2
2830,20,2025-04-27,2025-04-29,NULL,2,1,2
2489,23,2025-04-27,2025-04-28,1,3,1,2
632,26,2025-04-27,2025-05-02,2,2,1,2
1659,27,2025-04-27,2025-04-30,NULL,4,1,2
1383,29,2025-04-27,2025-05-02,NULL,3,1,2
993,30,2025-04-27,2025-05-01,2,4,1,2
2178,39,2025-04-27,2025-04-28,NULL,3,1,2
1130,40,2025-04-27,2025-05-01,NULL,2,1,2
939,43,2025-04-27,2025-04-30,2,3,1,2
609,48,2025-04-27,2025-04-30,NULL,1,1,2
715,49,2025-04-27,2025-05-01,1,1,1,2
2720,50,2025-04-27,2025-04-30,1,2,1,2
2691,51,2025-04-27,2025-05-01,1,4,1,2
1951,52,2025-04-27,2025-04-30,NULL,3,1,2
298,54,2025-04-27,2025-05-02,NULL,1,1,2
2951,56,2025-04-27,2025-05-01,1,1,1,2
1352,64,2025-04-27,2025-04-30,1,3,1,2
2361,66,2025-04-27,2025-04-28,2,4,1,2
2421,73,2025-04-27,2025-04-29,1,4,1,2
758,75,2025-04-27,2025-04-30,NULL,4,1,2
1781,83,2025-04-27,2025-04-29,NULL,1,1,2
394,84,2025-04-27,2025-05-01,NULL,1,1,2
827,89,2025-04-27,2025-04-28,2,2,1,2
1653,91,2025-04-27,2025-05-02,1,5,1,2
1663,97,2025-04-27,2025-05-01,NULL,5,1,2
676,1,2025-04-28,2025-04-29,1,4,1,2
760,5,2025-04-28,2025-05-03,NULL,4,1,2
1886,9,2025-04-28,2025-04-29,1,5,1,2
2658,17,2025-04-28,2025-05-02,2,4,1,2
2585,18,2025-04-28,2025-04-30,2,5,1,2
832,22,2025-04-28,2025-05-01,NULL,5,1,2
1347,23,2025-04-28,2025-05-02,1,2,1,2
2753,24,2025-04-28,2025-05-03,2,5,1,2
956,25,2025-04-28,2025-04-30,NULL,2,1,2
2401,32,2025-04-28,2025-04-29,NULL,3,1,2
1116,38,2025-04-28,2025-05-02,1,5,1,2
1966,39,2025-04-28,2025-05-01,NULL,1,1,2
2299,41,2025-04-28,2025-05-02,1,4,1,2
2726,42,2025-04-28,2025-05-03,1,4,1,2
1835,45,2025-04-28,2025-05-03,2,4,1,2
1580,58,2025-04-28,2025-04-30,1,4,1,2
1053,59,2025-04-28,2025-04-29,1,1,1,2
1446,60,2025-04-28,2025-04-30,1,2,1,2
2412,61,2025-04-28,2025-04-29,2,4,1,2
764,66,2025-04-28,2025-05-03,1,4,1,2
2663,67,2025-04-28,2025-05-03,1,2,1,2
913,69,2025-04-28,2025-05-02,1,2,1,2
2432,70,2025-04-28,2025-05-01,1,1,1,2
452,71,2025-04-28,2025-05-01,NULL,5,1,2
2763,72,2025-04-28,2025-05-02,NULL,4,1,2
1287,74,2025-04-28,2025-04-29,2,3,1,2
2335,79,2025-04-28,2025-05-03,1,5,1,2
1696,80,2025-04-28,2025-05-01,2,4,1,2
1073,81,2025-04-28,2025-05-01,1,2,1,2
299,82,2025-04-28,2025-05-01,1,5,1,2
2472,85,2025-04-28,2025-05-03,2,2,1,2
1130,88,2025-04-28,2025-05-01,2,4,1,2
1105,89,2025-04-28,2025-05-03,1,3,1,2
702,90,2025-04-28,2025-05-03,NULL,2,1,2
2051,95,2025-04-28,2025-05-01,1,2,1,2
2964,99,2025-04-28,2025-05-02,NULL,5,1,2
2632,1,2025-04-29,2025-05-04,2,5,1,2
646,9,2025-04-29,2025-05-01,NULL,1,1,2
2832,20,2025-04-29,2025-04-30,NULL,1,1,2
2125,31,2025-04-29,2025-05-02,1,2,1,2
1518,32,2025-04-29,2025-05-03,1,4,1,2
153,34,2025-04-29,2025-05-01,NULL,1,1,2
2322,35,2025-04-29,2025-05-02,1,3,1,2
608,36,2025-04-29,2025-04-30,2,5,1,2
113,37,2025-04-29,2025-04-30,NULL,3,1,2
836,44,2025-04-29,2025-04-30,2,4,1,2
1460,46,2025-04-29,2025-05-03,2,5,1,2
2386,47,2025-04-29,2025-05-02,1,4,1,2
324,61,2025-04-29,2025-05-03,2,5,1,2
1070,62,2025-04-29,2025-04-30,2,3,1,2
1063,63,2025-04-29,2025-05-01,2,3,1,2
347,65,2025-04-29,2025-05-01,NULL,2,1,2
839,74,2025-04-29,2025-04-30,1,2,1,2
646,76,2025-04-29,2025-05-03,2,2,1,2
799,83,2025-04-29,2025-05-01,1,4,1,2
1666,86,2025-04-29,2025-05-02,NULL,1,1,2
2717,87,2025-04-29,2025-05-01,1,5,1,2
2213,92,2025-04-29,2025-05-03,NULL,1,1,2
2912,96,2025-04-29,2025-05-02,2,2,1,2
1563,100,2025-04-29,2025-05-02,2,1,1,2
2649,2,2025-04-30,2025-05-01,2,4,1,2
264,4,2025-04-30,2025-05-03,1,3,1,2
1238,6,2025-04-30,2025-05-01,NULL,3,1,2
2198,8,2025-04-30,2025-05-02,1,1,1,2
2497,10,2025-04-30,2025-05-05,1,4,1,2
1837,11,2025-04-30,2025-05-02,1,2,1,2
2132,12,2025-04-30,2025-05-02,NULL,5,1,2
551,14,2025-04-30,2025-05-01,1,4,1,2
883,15,2025-04-30,2025-05-01,NULL,1,1,2
809,18,2025-04-30,2025-05-02,1,4,1,2
2836,19,2025-04-30,2025-05-01,NULL,4,1,2
1793,21,2025-04-30,2025-05-01,1,2,1,2
1292,27,2025-04-30,2025-05-03,NULL,1,1,2
863,28,2025-04-30,2025-05-03,NULL,1,1,2
2383,36,2025-04-30,2025-05-02,2,3,1,2
888,43,2025-04-30,2025-05-01,1,2,1,2
1213,44,2025-04-30,2025-05-05,1,1,1,2
2940,57,2025-04-30,2025-05-04,NULL,2,1,2
1199,58,2025-04-30,2025-05-02,NULL,3,1,2
1061,59,2025-04-30,2025-05-04,2,5,1,2
1951,60,2025-04-30,2025-05-01,2,4,1,2
1696,62,2025-04-30,2025-05-03,NULL,5,1,2
1081,73,2025-04-30,2025-05-02,NULL,4,1,2
932,74,2025-04-30,2025-05-05,2,4,1,2
2577,75,2025-04-30,2025-05-04,NULL,3,1,2
737,77,2025-04-30,2025-05-01,NULL,3,1,2
2819,78,2025-04-30,2025-05-05,1,4,1,2
1155,93,2025-04-30,2025-05-05,2,3,1,2
1989,3,2025-05-01,2025-05-03,NULL,2,1,2
764,6,2025-05-01,2025-05-02,NULL,2,1,2
489,9,2025-05-01,2025-05-02,2,4,1,2
2820,14,2025-05-01,2025-05-04,2,4,1,2
1862,19,2025-05-01,2025-05-02,NULL,4,1,2
2578,20,2025-05-01,2025-05-02,NULL,5,1,2
2408,21,2025-05-01,2025-05-02,2,5,1,2
730,22,2025-05-01,2025-05-04,2,3,1,2
708,33,2025-05-01,2025-05-02,NULL,2,1,2
1862,40,2025-05-01,2025-05-06,NULL,2,1,2
613,43,2025-05-01,2025-05-04,NULL,1,1,2
2782,48,2025-05-01,2025-05-05,1,3,1,2
7,52,2025-05-01,2025-05-03,2,5,1,2
1206,55,2025-05-01,2025-05-04,1,4,1,2
2045,63,2025-05-01,2025-05-06,2,5,1,2
1904,65,2025-05-01,2025-05-04,NULL,2,1,2
2515,68,2025-05-01,2025-05-04,2,4,1,2
777,77,2025-05-01,2025-05-04,2,4,1,2
2876,80,2025-05-01,2025-05-06,NULL,4,1,2
656,81,2025-05-01,2025-05-03,2,3,1,2
758,82,2025-05-01,2025-05-04,1,4,1,2
656,83,2025-05-01,2025-05-03,1,5,1,2
330,84,2025-05-01,2025-05-05,1,3,1,2
2477,87,2025-05-01,2025-05-03,NULL,1,1,2
480,97,2025-05-01,2025-05-04,NULL,3,1,2
2423,7,2025-05-02,2025-05-04,1,3,1,2
1001,11,2025-05-02,2025-05-06,1,2,1,2
2961,13,2025-05-02,2025-05-07,1,2,1,2
312,15,2025-05-02,2025-05-06,1,3,1,2
1392,17,2025-05-02,2025-05-07,NULL,2,1,2
914,18,2025-05-02,2025-05-03,2,5,1,2
2351,20,2025-05-02,2025-05-05,2,2,1,2
725,23,2025-05-02,2025-05-03,NULL,1,1,2
1525,26,2025-05-02,2025-05-03,2,3,1,2
2914,29,2025-05-02,2025-05-03,1,5,1,2
2226,30,2025-05-02,2025-05-06,1,5,1,2
1221,31,2025-05-02,2025-05-06,NULL,1,1,2
1074,34,2025-05-02,2025-05-05,2,5,1,2
1252,35,2025-05-02,2025-05-05,NULL,1,1,2
728,36,2025-05-02,2025-05-06,2,5,1,2
1968,38,2025-05-02,2025-05-07,NULL,3,1,2
2613,39,2025-05-02,2025-05-06,1,3,1,2
487,47,2025-05-02,2025-05-05,2,4,1,2
458,50,2025-05-02,2025-05-04,2,2,1,2
734,53,2025-05-02,2025-05-04,NULL,2,1,2
2827,54,2025-05-02,2025-05-05,NULL,1,1,2
1037,56,2025-05-02,2025-05-07,2,2,1,2
2094,60,2025-05-02,2025-05-06,2,1,1,2
1829,64,2025-05-02,2025-05-07,NULL,4,1,2
2105,73,2025-05-02,2025-05-04,2,2,1,2
82,86,2025-05-02,2025-05-07,NULL,2,1,2
2819,91,2025-05-02,2025-05-03,2,2,1,2
806,95,2025-05-02,2025-05-05,2,2,1,2
2229,96,2025-05-02,2025-05-04,1,2,1,2
1338,99,2025-05-02,2025-05-03,NULL,3,1,2
963,100,2025-05-02,2025-05-07,2,1,1,2
2523,4,2025-05-03,2025-05-07,NULL,5,1,2
1631,6,2025-05-03,2025-05-07,2,4,1,2
1787,8,2025-05-03,2025-05-07,NULL,2,1,2
848,9,2025-05-03,2025-05-08,2,5,1,2
1670,19,2025-05-03,2025-05-07,2,1,1,2
2586,21,2025-05-03,2025-05-04,2,4,1,2
430,23,2025-05-03,2025-05-07,NULL,4,1,2
778,26,2025-05-03,2025-05-04,NULL,5,1,2
2937,28,2025-05-03,2025-05-05,2,2,1,2
2082,29,2025-05-03,2025-05-08,2,2,1,2
1889,32,2025-05-03,2025-05-05,2,5,1,2
1333,37,2025-05-03,2025-05-07,2,1,1,2
2020,41,2025-05-03,2025-05-07,1,1,1,2
2384,45,2025-05-03,2025-05-06,NULL,1,1,2
1014,51,2025-05-03,2025-05-06,NULL,5,1,2
1822,52,2025-05-03,2025-05-08,1,1,1,2
2846,58,2025-05-03,2025-05-08,NULL,3,1,2
2635,62,2025-05-03,2025-05-08,NULL,5,1,2
730,67,2025-05-03,2025-05-07,2,1,1,2
1544,71,2025-05-03,2025-05-07,1,4,1,2
2506,72,2025-05-03,2025-05-05,1,5,1,2
837,79,2025-05-03,2025-05-07,1,5,1,2
666,81,2025-05-03,2025-05-08,1,3,1,2
2750,83,2025-05-03,2025-05-06,1,1,1,2
585,91,2025-05-03,2025-05-07,2,4,1,2
258,92,2025-05-03,2025-05-06,1,5,1,2
16,98,2025-05-03,2025-05-08,2,5,1,2
1045,99,2025-05-03,2025-05-07,2,3,1,2
309,3,2025-05-04,2025-05-07,2,2,1,2
994,14,2025-05-04,2025-05-08,1,4,1,2
845,16,2025-05-04,2025-05-07,1,5,1,2
438,18,2025-05-04,2025-05-09,1,3,1,2
1188,22,2025-05-04,2025-05-07,1,1,1,2
1616,25,2025-05-04,2025-05-09,NULL,3,1,2
672,27,2025-05-04,2025-05-05,1,2,1,2
1188,42,2025-05-04,2025-05-08,2,5,1,2
734,46,2025-05-04,2025-05-09,1,5,1,2
908,50,2025-05-04,2025-05-05,NULL,5,1,2
1352,57,2025-05-04,2025-05-05,1,3,1,2
2535,61,2025-05-04,2025-05-06,2,4,1,2
2267,65,2025-05-04,2025-05-05,1,4,1,2
1832,68,2025-05-04,2025-05-06,1,1,1,2
189,69,2025-05-04,2025-05-06,2,3,1,2
2444,75,2025-05-04,2025-05-09,1,2,1,2
1587,76,2025-05-04,2025-05-07,1,1,1,2
2218,85,2025-05-04,2025-05-08,2,3,1,2
213,87,2025-05-04,2025-05-09,2,4,1,2
1698,94,2025-05-04,2025-05-06,2,1,1,2
1752,96,2025-05-04,2025-05-06,1,1,1,2
1211,97,2025-05-04,2025-05-07,1,3,1,2
178,1,2025-05-05,2025-05-10,1,4,1,2
1729,2,2025-05-05,2025-05-08,2,4,1,2
159,7,2025-05-05,2025-05-08,1,2,1,2
1410,12,2025-05-05,2025-05-08,2,5,1,2
561,20,2025-05-05,2025-05-09,1,4,1,2
512,24,2025-05-05,2025-05-07,2,1,1,2
2602,26,2025-05-05,2025-05-07,2,3,1,2
1060,27,2025-05-05,2025-05-06,1,3,1,2
1244,28,2025-05-05,2025-05-09,2,3,1,2
913,33,2025-05-05,2025-05-10,2,4,1,2
950,34,2025-05-05,2025-05-06,2,2,1,2
336,35,2025-05-05,2025-05-09,NULL,3,1,2
894,43,2025-05-05,2025-05-08,NULL,2,1,2
1616,49,2025-05-05,2025-05-07,NULL,2,1,2
971,54,2025-05-05,2025-05-09,2,2,1,2
1744,57,2025-05-05,2025-05-07,1,5,1,2
701,73,2025-05-05,2025-05-08,NULL,5,1,2
574,77,2025-05-05,2025-05-08,2,3,1,2
2058,78,2025-05-05,2025-05-06,1,4,1,2
1838,82,2025-05-05,2025-05-06,NULL,1,1,2
2168,84,2025-05-05,2025-05-06,2,1,1,2
380,88,2025-05-05,2025-05-10,1,4,1,2
1932,89,2025-05-05,2025-05-08,NULL,3,1,2
1219,93,2025-05-05,2025-05-07,1,5,1,2
488,10,2025-05-06,2025-05-10,1,5,1,2
1882,11,2025-05-06,2025-05-11,NULL,3,1,2
833,15,2025-05-06,2025-05-11,NULL,3,1,2
2189,21,2025-05-06,2025-05-11,NULL,2,1,2
892,27,2025-05-06,2025-05-11,1,1,1,2
982,31,2025-05-06,2025-05-08,2,5,1,2
2102,36,2025-05-06,2025-05-07,1,5,1,2
2281,39,2025-05-06,2025-05-08,NULL,3,1,2
805,44,2025-05-06,2025-05-10,NULL,3,1,2
2803,47,2025-05-06,2025-05-09,NULL,3,1,2
2833,48,2025-05-06,2025-05-10,1,4,1,2
1342,50,2025-05-06,2025-05-08,2,2,1,2
205,51,2025-05-06,2025-05-11,NULL,5,1,2
2809,55,2025-05-06,2025-05-10,1,2,1,2
2034,59,2025-05-06,2025-05-10,NULL,4,1,2
666,60,2025-05-06,2025-05-10,2,4,1,2
920,63,2025-05-06,2025-05-09,NULL,4,1,2
2358,65,2025-05-06,2025-05-11,1,4,1,2
216,68,2025-05-06,2025-05-09,2,5,1,2
2440,74,2025-05-06,2025-05-11,2,3,1,2
70,78,2025-05-06,2025-05-11,2,2,1,2
